i_episode,total_reward,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
560,199.333173925,2.3730139753,5.0399999999999805,-8.80593505564,2.64252748965,126.339687595,2.29938592036,2.26488313749,0.0,-0.83956336783,0.766601445724,9.69909050495,-28.6704785927,-28.6631407711,0.0,900.225528039,100.57481685,900.331584118,99.8553260691
561,200.051883024,2.381570036,5.0399999999999805,-8.58765698484,0.381725510906,126.430878042,2.2556822831,2.26139693549,0.0,-0.811032303991,-0.61375382651,9.73286193088,-28.6503549833,-28.6841924331,0.0,900.773498586,100.391404456,899.709215439,99.6069892329
562,198.753996822,2.36611900979,5.0399999999999805,-9.09645461375,-3.30378626192,126.252045135,2.87796569505,2.32007278356,0.0,-0.95930678849,-0.839721118263,9.56891549266,-26.8516851478,-28.4428754177,0.0,888.450672346,101.35705081,802.788619173,101.162537815
563,200.238627832,2.38379318848,5.0399999999999805,-8.26418408033,2.78360091138,126.370200269,2.2473152481,2.28804959213,0.0,-0.729601015882,-0.403194463033,9.68893845355,-28.6561889683,-28.6688911051,0.0,900.410537665,100.201632453,900.059736851,100.483806274
564,198.552656506,2.36372210127,5.0399999999999805,-9.22685457129,-0.622321798867,125.974253011,4.89868090629,2.75161887422,0.0,-2.30527844182,-1.74131914194,7.55908393999,1.81874025721,9.42309331422,0.0,110.703004139,667.571059289,186.234256261,477.800908818
565,198.975740098,2.36875881069,5.0399999999999805,-8.93470281918,0.615859384474,126.314171282,2.26323146576,2.76525463202,0.0,-0.556729312589,-0.892358566533,9.51321664195,-28.6614170514,-27.8671295218,0.0,888.256361466,101.250263674,900.123935853,100.222644262
566,198.958846364,2.36855769481,5.0399999999999805,-8.47269310144,6.53680614622,126.107003075,2.27687142337,2.29992596177,0.0,-0.745243454076,1.06906831665,9.61486853966,-28.6668168723,-28.6454284571,0.0,899.261698412,100.123247906,900.019469943,99.2790782663
567,200.456301896,2.38638454638,5.0399999999999805,-8.48603739817,-1.56925301932,126.435301652,2.26776716178,2.29343627361,0.0,-0.793091501248,-1.19202484481,9.73172998857,-28.6633463859,-28.6196102539,0.0,899.530039055,100.172958801,900.094486866,99.9052261836
568,199.492426602,2.3749098405,5.0399999999999805,-8.55449871287,5.15686511702,126.28355723,2.28701316807,2.26550134943,0.0,-0.780864271724,1.32123738535,9.65322848257,-28.6505425381,-28.6305638457,0.0,898.903150839,99.7432799494,899.713796825,99.4826776582
569,199.781843364,2.37835527815,5.0399999999999805,-8.56880587513,0.380322824682,126.337897296,2.27439820935,2.40792303461,0.0,-0.739844628435,-0.982315291683,9.66401895699,-28.6694707264,-28.451561045,0.0,900.018142556,100.704087903,900.372100315,100.322518505
570,199.380915508,2.37358232748,5.0399999999999805,-8.81666210039,-2.00029560915,126.314833471,2.24389102553,2.29555548327,0.0,-0.851776744892,-1.88259102878,9.69302583228,-28.665554395,-28.6768059233,0.0,900.546670196,100.257871973,900.233876022,100.466415601
571,199.103067167,2.37027460913,5.0399999999999805,-9.04252964971,-4.23059275642,126.245105376,2.27742897448,2.31668926321,0.0,-0.896897200982,-2.30032902499,9.68219850913,-28.6635702898,-28.6446008339,0.0,899.648382751,99.2862512337,900.295712515,100.555392426
572,199.262444601,2.37217195954,5.0399999999999805,-8.65337866008,4.20335515552,126.277880741,2.28026037354,2.28320345927,0.0,-0.796013707587,0.766577271559,9.66378225349,-28.6463523598,-28.6290893677,0.0,898.990888998,99.971156472,899.653008757,99.6971647643
573,198.906858608,2.36793879295,5.0399999999999805,-9.16537843171,-3.72738058696,126.211624755,2.25652203224,2.33901200318,0.0,-0.904517674263,-2.71746309441,9.6167527789,-28.652049264,-28.6362692468,0.0,899.178166986,99.9220943017,899.89145314,99.4428949745
574,198.867344018,2.36746838117,5.0399999999999805,-8.98922996554,-1.07359327728,126.303148804,2.29200652138,2.32007634976,0.0,-0.865964314164,-1.09199376179,9.69768707463,-28.6459785462,-28.6666170749,0.0,900.385326606,100.348137795,899.627516222,99.674657748
575,198.492844173,2.36301004968,5.0399999999999805,-8.83631377832,5.59936116074,126.139758742,2.32211473259,2.28069870999,0.0,-0.822441301041,1.82637207041,9.61655735614,-28.6779191149,-28.647206271,0.0,899.486893669,99.879869808,900.611406097,99.9505481806
576,198.715985931,2.36566649917,5.0399999999999805,-9.19076947931,0.465744349342,126.270661009,2.2938626875,4.23091013373,0.0,-0.62558702054,-1.36486456972,8.27252210491,-28.6446932336,-27.4139955916,0.0,896.986952145,100.842681099,900.111785984,100.030525009
577,200.177045545,2.38306006601,5.0399999999999805,-7.75593453322,10.9906600649,125.990814636,2.28103171859,2.22517605239,0.0,-0.63483232096,3.22162331334,9.49572477505,-28.664342586,-28.658067538,0.0,900.005364456,100.291433426,900.173941715,99.9760803999
578,199.188389784,2.37129035457,5.0399999999999805,-8.98785833686,-4.41360813554,126.238644102,2.25125462477,2.32126590197,0.0,-0.887914592178,-2.59491193275,9.66450831398,-28.6496305579,-28.5619461855,0.0,898.739742509,100.463254738,899.987089248,99.501597239
579,198.932488098,2.36824390593,5.0399999999999805,-8.50299210844,7.49849301287,126.08808626,2.31424639404,2.27730360539,0.0,-0.755143242674,2.11327295722,9.57674940942,-28.6660153802,-28.6638301021,0.0,900.228779417,100.260269129,900.341684603,99.5768011869
580,198.523134268,2.36337064605,5.0399999999999805,-8.7391123555,7.55773047337,126.000439951,2.32534750051,2.29659159322,0.0,-0.789074071657,2.37703650445,9.54402278459,-28.6552557737,-28.6485377319,0.0,899.694785835,100.020739161,899.727960399,99.6593663881
581,199.433736586,2.37421114983,5.0399999999999805,-8.58870054035,3.76325266635,126.325427022,2.27866279238,3.15355252008,0.0,-0.388923276872,0.788309650417,9.51465451222,-28.6524603159,-26.4162004462,0.0,788.025008128,174.700998019,900.705114202,109.875759581
582,198.535424402,2.36351695716,5.0399999999999805,-9.14493854004,0.489271880625,126.226137735,2.31219457939,4.8933346132,0.0,-0.98642417962,0.17891306596,8.26712894568,-28.5994042945,-25.8881210861,0.0,898.965355866,99.6861340228,900.042892667,99.8208935051
583,199.578622042,2.37593597669,5.0399999999999805,-8.48447420306,5.60644573505,126.209503382,2.30553981144,2.28525872618,0.0,-0.757344698305,1.29216240694,9.62849877666,-28.6444770247,-28.6641695536,0.0,900.35018868,99.9002224713,899.52777004,99.8369885623
584,198.92141619,2.3681120975,5.0399999999999805,-8.77702707078,-2.19369192177,125.544554548,4.03395663299,2.94450396515,0.0,-0.0518070897078,-0.736339268131,4.72866619689,-23.9198961158,-15.8752185446,0.0,899.416366798,99.6970713831,899.626231406,100.470295656
585,199.416746827,2.3740088908,5.0399999999999805,-8.7048791889,2.24564299254,126.33875712,2.31153357466,2.27375887477,0.0,-0.820313134783,0.701097838894,9.69658655679,-28.6605528634,-28.6579324086,0.0,899.986755527,100.156588542,900.161127298,100.738309763
586,200.371864717,2.38537934187,5.0399999999999805,-8.55431215818,-0.906662088531,126.048942512,2.26356472571,4.62425723872,0.0,-1.39301921433,-2.57382158352,6.92680402438,-28.6199783837,-16.4464089347,0.0,280.187924176,181.846219314,899.402268551,107.296088563
587,198.684072959,2.36528658284,5.0399999999999805,-8.88849202063,3.72184801514,126.221292202,2.29451136729,2.29994039109,0.0,-0.832677186912,0.655988206471,9.66213620042,-28.6630914273,-28.6578951074,0.0,900.113578816,100.355579688,900.178177847,99.4671091863
588,199.566802853,2.37579527206,5.0399999999999805,-8.46135449787,7.5485823406,126.097306972,2.35652582237,2.26655714817,0.0,-0.754128885418,2.85828969801,9.51929287788,-28.6520516567,-28.6628099021,0.0,900.055659817,100.217980233,899.877895829,99.7907336553
589,198.302449177,2.36074344258,5.0399999999999805,-9.27675265158,-5.61265262039,126.08081725,2.28056802316,2.36051065585,0.0,-0.931835894535,-3.05523421658,9.61016327047,-28.6694154665,-28.6507293445,0.0,900.127023122,99.77800137,900.356252777,99.9590404594
590,199.11863975,2.37045999703,5.0399999999999805,-9.00178253994,-5.52422636045,126.155473466,2.27730200153,2.33011202289,0.0,-0.891106488269,-2.93669751979,9.64334421555,-28.6512503767,-28.6704216753,0.0,900.369197134,99.7932883611,899.808258649,99.7046741047
591,199.304760796,2.37267572377,5.0399999999999805,-8.64359006702,4.22892632663,126.243906906,2.34294951189,2.29851010686,0.0,-0.790023514992,1.4739169226,9.63326378857,-28.6715705885,-28.6465731758,0.0,899.356917748,99.0275722552,900.364796758,99.9290032542
592,198.998337718,2.36902782997,5.0399999999999805,-9.10405340046,-7.36319594482,126.123677731,2.24280466249,2.32704864958,0.0,-0.916039035979,-3.54495362385,9.61124932164,-28.6525988881,-28.6465486624,0.0,899.471079898,99.9421721704,899.815583857,99.6708778676
593,199.304919737,2.37267761592,5.0399999999999805,-8.85843871024,-2.68675352941,126.331797939,2.22237762699,2.38764114442,0.0,-0.81256864643,-2.09406282181,9.66922259614,-28.6614295915,-28.44585901,0.0,900.235812655,99.6953071755,899.92143854,100.365491776
594,199.73680294,2.37781908262,5.0399999999999805,-8.81149538236,-3.54451005176,126.312644429,2.22729310452,2.40088411405,0.0,-0.803928100385,-2.52530149664,9.63534275376,-28.6624383226,-28.4341245159,0.0,899.465436523,99.6134990929,900.270901501,99.9774564594
595,199.253119938,2.37206095165,5.0399999999999805,-8.70688542267,0.885266690009,126.312995196,2.26789479129,2.31702163032,0.0,-0.80717313772,-0.759571203048,9.68781318992,-28.6729731776,-28.6597045633,0.0,900.169807465,99.9253904344,900.528862296,99.8489594534
596,198.857883798,2.3673557595,5.0399999999999805,-8.7964211625,4.00526508768,126.267064416,2.30986831365,2.26761718648,0.0,-0.830890666057,1.15368946351,9.66890710336,-28.6644160287,-28.5829497464,0.0,895.953955092,100.349863299,900.241649179,100.271223498
597,199.146464524,2.37079124433,5.0399999999999805,-8.82889772559,2.66256296302,126.290696218,2.27961818547,2.30602174242,0.0,-0.822391530614,0.104921254901,9.67461722538,-28.6500446548,-28.6542303229,0.0,900.111895676,100.965469447,899.718190771,100.166843588
598,199.067187822,2.36984747407,5.0399999999999805,-8.96016537818,-1.19672603029,126.312626378,2.26257937693,2.30729775813,0.0,-0.864865036403,-1.3668849166,9.69989964285,-28.6815842962,-28.6688532821,0.0,900.293848539,99.2778838603,900.689568793,99.8493631791
599,199.956801036,2.38043810758,5.0399999999999805,-8.63275010418,-1.32670517629,126.350308411,2.294927945,2.31645809828,0.0,-0.808345937771,-1.15576087885,9.71077755145,-28.6730287912,-28.6680599019,0.0,900.382136211,99.7999892984,900.524278129,100.095719113
600,198.709124854,2.36558481969,5.0399999999999805,-8.45316944964,7.65075739769,126.04126099,2.2827823525,2.29028019974,0.0,-0.741972986602,1.63739851015,9.58915848377,-28.6482844859,-28.6579913808,0.0,899.906836721,99.6339097215,899.536013836,99.8215635363
601,198.053966234,2.35778531231,5.0399999999999805,-9.19624921973,1.56592159939,126.115837963,2.34231261675,2.3689447768,0.0,-0.873216784361,-0.40050453235,9.64260972794,-28.6708753429,-28.6659971209,0.0,900.199652456,99.1152655102,900.423069434,100.249335825
602,198.999969957,2.36904726139,5.0399999999999805,-8.44200727208,8.01800090677,126.084500029,2.28689988513,2.22852606744,0.0,-0.766652281672,2.44092736674,9.57959111404,-28.6588600244,-28.6628155346,0.0,899.944277369,100.230384253,900.206903589,99.9150176335
603,199.391361225,2.37370668125,5.0399999999999805,-8.57677360562,3.75278138623,126.299392988,2.27486539999,2.27183281867,0.0,-0.787528930243,0.598541817489,9.68692586509,-28.6774106231,-28.6486834759,0.0,899.827551313,100.378555242,900.808963179,100.410834929
604,198.954824011,2.36850980966,5.0399999999999805,-8.94669328204,0.539760947588,126.293840534,2.28455548883,2.30245687868,0.0,-0.858422494119,-0.569889989472,9.70435744171,-28.6656234672,-28.6895762833,0.0,900.888543254,99.7453429841,900.222752299,100.394638236
605,199.378654091,2.37355540585,5.0399999999999805,-8.25346002553,9.24189483846,125.983757997,2.34073532044,2.26468271611,0.0,-0.711735686085,3.07003235318,9.49275481521,-28.6641087988,-28.6672402531,0.0,900.4635506,100.059442482,900.174785501,99.6843407845
606,199.005677116,2.36911520376,5.0399999999999805,-8.93494063207,0.243875004935,126.326830452,2.27242665809,2.30696804277,0.0,-0.854690850311,-0.589259450378,9.70886887901,-28.6540466109,-28.6593637108,0.0,900.214881754,99.7862731727,899.814300298,100.18315719
607,199.819089403,2.37879868337,5.0399999999999805,-8.51147156547,3.8365989832,126.310359863,2.3098948221,2.25753579302,0.0,-0.786015841076,1.03788017585,9.67921720691,-28.655798108,-28.6674329122,0.0,900.204368881,99.4983960184,900.029044107,100.498799792
608,200.689787942,2.38916414217,5.0399999999999805,-8.30863154307,1.04756731167,126.499481393,2.24769783104,2.26757794608,0.0,-0.755317532597,-0.467425950671,9.73134168945,-28.6533123316,-28.642192336,0.0,899.471492399,100.034002667,899.769224736,99.7893351628
609,199.527276484,2.37532472005,5.0399999999999805,-8.79713844193,-0.101247471361,126.388122798,2.25362255418,2.29411552667,0.0,-0.83747564025,-0.789194872042,9.72232700511,-28.6616447034,-28.6604916656,0.0,900.112161375,100.189193142,900.049760279,100.244542761
610,199.345333588,2.37315873319,5.0399999999999805,-8.93415550109,-3.18493575936,126.274293718,2.2767192454,2.34826080122,0.0,-0.857266083588,-2.24275049267,9.64801349736,-28.6592469345,-28.6317313377,0.0,899.218603457,100.186127615,899.961677665,100.139264288
611,199.958066598,2.38045317379,5.0399999999999805,-7.96690485769,8.70358222505,126.093893941,2.27862205778,2.26485747882,0.0,-0.660714858723,1.91821390793,9.58135789874,-28.654642911,-28.6839568177,0.0,901.018434858,100.383600312,899.795120544,99.797305329
612,199.46701153,2.37460728012,5.0399999999999805,-8.70702789923,3.14164770092,126.306135917,2.29403726428,2.30708080526,0.0,-0.798478426354,0.531245245899,9.67131277085,-28.6635708826,-28.6509285651,0.0,899.759746362,100.309241417,900.285158102,100.268847239
613,198.696537157,2.36543496615,5.0399999999999805,-8.64286894785,5.23749201848,126.132942706,2.29376885662,2.31867684655,0.0,-0.77359300566,0.822673364171,9.62995358156,-28.6687349811,-28.6517963017,0.0,899.778111843,99.9232911577,900.276642652,100.081014622
614,199.472375957,2.37467114234,5.0399999999999805,-8.86691770921,-2.27118755493,126.332169468,2.26941211146,2.31441253566,0.0,-0.852309236514,-1.68956165389,9.6946630398,-28.6695681194,-28.6607269004,0.0,900.024857988,99.8211853513,900.38898005,99.8356705826
615,198.942837907,2.36836711794,5.0399999999999805,-8.88531435596,1.94217617621,126.244205919,2.29719199205,2.33482103697,0.0,-0.82668596341,-0.304634937306,9.6651402656,-28.6718878959,-28.6543492476,0.0,899.890627068,99.5900729933,900.528622191,100.533829563
616,199.402555454,2.37383994588,5.0399999999999805,-8.67098863775,5.6274756794,126.236107237,2.29371682016,2.26536473136,0.0,-0.798082781742,1.74174556591,9.6232249304,-28.6566096366,-28.6432452452,0.0,899.629762714,100.374335745,899.954715303,99.882286408
617,198.904600965,2.36791191625,5.0399999999999805,-8.66590428944,5.22766539416,126.159458036,2.30293648042,2.30755314794,0.0,-0.782434687518,1.04909492007,9.64005590091,-28.6864598853,-28.6504324688,0.0,899.648694113,100.199543166,901.02874309,100.491404487
618,198.916028578,2.36804795926,5.0399999999999805,-8.88932412921,0.716766606606,126.288959014,2.27534133041,2.30436993623,0.0,-0.846750705047,-0.665098637162,9.70091498315,-28.6720922341,-28.6516971603,0.0,899.775478525,100.34112817,900.357312187,99.8131503888
619,198.718526434,2.36569674326,5.0399999999999805,-9.16995448612,-3.06916269541,126.29220026,2.27532724783,2.31174343492,0.0,-0.914974935978,-1.69293658235,9.70977424432,-28.6570547157,-28.6555973969,0.0,899.855688533,99.6908820644,899.967075586,100.495398586
620,199.395967562,2.3737615186,5.0399999999999805,-8.80257983455,1.29801499821,126.327563662,2.25924083733,2.31291158177,0.0,-0.820421557798,-0.654372181868,9.67951213526,-28.6724924023,-28.6446044532,0.0,899.50300321,99.8972651329,900.542952988,100.283866965
621,198.394095748,2.36183447319,5.0399999999999805,-9.08291943293,1.76593903961,126.239386074,2.32098197269,2.3005083497,0.0,-0.878477491025,0.392937690718,9.69187384827,-28.6568001972,-28.6668108812,0.0,900.235621162,99.9325423075,899.930323966,99.8709501152
622,199.551031055,2.37560751255,5.0399999999999805,-8.6953145194,1.86602505827,126.38115306,2.29791811904,2.25185094497,0.0,-0.830619869685,0.546733398132,9.71772026416,-28.632767947,-28.6436195547,0.0,899.408041611,100.382521596,899.204272066,100.071366524
623,198.591884666,2.36418910317,5.0399999999999805,-9.14140652418,-1.18925429909,126.281262807,2.2671337132,2.2955721564,0.0,-0.906567937628,-1.23907543641,9.71571463125,-28.6518817551,-28.6678374724,0.0,900.062925778,99.91547658,899.770964898,99.8211532528
624,199.013628487,2.36920986294,5.0399999999999805,-8.52668315236,5.21848390652,126.175864637,2.29992621879,2.3124974794,0.0,-0.755145072426,0.771243203883,9.63527357225,-28.6630560536,-28.6660071719,0.0,900.218080251,100.231949418,900.230419766,100.919602406
625,198.576047262,2.36400056264,5.0399999999999805,-8.60157205551,7.80090972414,125.977202157,2.34975645617,2.30091010264,0.0,-0.761582309797,2.51139169212,9.52998211659,-28.6743831251,-28.6559493712,0.0,899.829073039,99.4883087882,900.45538278,99.8761503516
626,199.335264051,2.37303885775,5.0399999999999805,-8.81084038989,0.674274448632,126.299387776,2.29119243196,2.31038814512,0.0,-0.830492540943,-0.645736661279,9.69767974928,-28.6509130817,-28.6638236513,0.0,899.956164649,99.4912809724,899.841836203,100.15066276
